1587052495036;292;-23.0;0.540756;29.987447999999997;0.0;270.0;0.8614569999999999;0.0;500;500;500;0;0;0;0;0;0
1587052495038;294;-23.0;0.54037;29.987153999999997;0.0;270.0;0.8761610000000001;0.0;500;500;500;0;0;0;0;0;0
1587052495040;296;-23.0;0.54;29.986866;0.0;270.0;0.89033;0.0;500;500;500;0;0;0;0;0;0
1587052495042;298;-23.0;0.539646;29.986586;0.0;270.0;0.903967;0.0;500;500;500;0;0;0;0;0;0
1587052495044;300;-23.0;0.539308;29.986310999999997;0.0;270.0;0.917074;0.0;500;500;500;0;0;0;0;0;0
1587052495046;302;-23.0;0.538984;29.986044;0.0;270.0;0.9296540000000001;0.0;500;500;500;0;0;0;0;0;0
1587052495048;304;-23.0;0.538675;29.985783;0.0;270.0;0.9417110000000001;0.0;500;500;500;0;0;0;0;0;0
1587052495050;306;-23.0;0.5383789999999999;29.985529;0.0;270.0;0.9532510000000001;0.0;500;500;500;0;0;0;0;0;0
1587052495052;308;-23.0;0.538098;29.985281;0.0;270.0;0.9642780000000001;0.0;500;500;500;0;0;0;0;0;0
1587052495054;310;-23.0;0.53783;29.985041;0.0;270.0;0.974799;0.0;500;500;500;0;0;0;0;0;0
1587052495056;312;-23.0;0.537574;29.984806;0.0;270.0;0.984821;0.0;500;500;500;0;0;0;0;0;0
1587052495058;314;-23.0;0.5373319999999999;29.984578999999997;0.0;270.0;0.994348;0.0;500;500;500;0;0;0;0;0;0
1587052495060;316;-23.0;0.537101;29.984358;0.0;270.0;1.0033889999999999;0.0;500;500;500;0;0;0;0;0;0
1587052495062;318;-23.0;0.536883;29.984144;0.0;270.0;1.011951;0.0;500;500;500;0;0;0;0;0;0
1587052495064;320;-23.0;0.536676;29.983936;0.0;270.0;1.0200420000000001;0.0;500;500;500;0;0;0;0;0;0
1587052495066;322;-23.0;0.536481;29.983734000000002;0.0;270.0;1.027668;0.0;500;500;500;0;0;0;0;0;0
1587052495068;324;-23.0;0.536297;29.98354;0.0;270.0;1.034838;0.0;500;500;500;0;0;0;0;0;0
1587052495070;326;-23.0;0.5361229999999999;29.983351000000003;0.0;270.0;1.041561;0.0;500;500;500;0;0;0;0;0;0
1587052495072;328;-23.0;0.535961;29.983168;0.0;270.0;1.047843;0.0;500;500;500;0;0;0;0;0;0
1587052495074;330;-23.0;0.535809;29.982992;0.0;270.0;1.0536940000000001;0.0;500;500;500;0;0;0;0;0;0
1587052495076;332;-23.0;0.535666;29.982821;0.0;270.0;1.059121;0.0;500;500;500;0;0;0;0;0;0
1587052495078;334;-23.0;0.5355340000000001;29.982656;0.0;270.0;1.064134;0.0;500;500;500;0;0;0;0;0;0
1587052495080;336;-23.0;0.535411;29.982498;0.0;270.0;1.06874;0.0;500;500;500;0;0;0;0;0;0
1587052495082;338;-23.0;0.5352979999999999;29.982346000000003;0.0;270.0;1.072948;0.0;500;500;500;0;0;0;0;0;0
1587052495084;340;-23.0;0.535194;29.982198999999998;0.0;270.0;1.076766;0.0;500;500;500;0;0;0;0;0;0
1587052495086;342;-23.0;0.535099;29.982058000000002;0.0;270.0;1.0802040000000002;0.0;500;500;500;0;0;0;0;0;0
1587052495088;344;-23.0;0.535013;29.981920000000002;0.0;270.0;1.0832680000000001;0.0;500;500;500;0;0;0;0;0;0
1587052495090;346;-23.0;0.534935;29.981790999999998;0.0;270.0;1.085969;0.0;500;500;500;0;0;0;0;0;0
1587052495092;348;-23.0;0.534866;29.981665000000003;0.0;270.0;1.088314;0.0;500;500;500;0;0;0;0;0;0
1587052495094;350;-23.0;0.534805;29.981544;0.0;270.0;1.0903120000000002;0.0;500;500;500;0;0;0;0;0;0
1587052495096;352;-23.0;0.534751;29.98143;0.0;270.0;1.091972;0.0;500;500;500;0;0;0;0;0;0
1587052495098;354;-23.0;0.534706;29.981319;0.0;270.0;1.0933;0.0;500;500;500;0;0;0;0;0;0
1587052495100;356;-23.0;0.534668;29.981215000000002;0.0;270.0;1.094307;0.0;500;500;500;0;0;0;0;0;0
1587052495102;358;-23.0;0.534637;29.981115000000003;0.0;270.0;1.095;0.0;500;500;500;0;0;0;0;0;0
1587052495104;360;-23.0;0.534614;29.98102;0.0;270.0;1.095386;0.0;500;500;500;0;0;0;0;0;0
1587052495106;362;-23.0;0.534597;29.980928000000002;0.0;270.0;1.0954760000000001;0.0;500;500;500;0;0;0;0;0;0
1587052495108;364;-23.0;0.534587;29.980843;0.0;270.0;1.095276;0.0;500;500;500;0;0;0;0;0;0
1587052495110;366;-23.0;0.5345840000000001;29.980762;0.0;270.0;1.094794;0.0;500;500;500;0;0;0;0;0;0
1587052495112;368;-23.0;0.534587;29.980684000000004;0.0;270.0;1.0940379999999998;0.0;500;500;500;0;0;0;0;0;0
1587052495114;370;-23.0;0.534597;29.980612;0.0;270.0;1.093017;0.0;500;500;500;0;0;0;0;0;0
1587052495116;372;-23.0;0.534612;29.980543;0.0;270.0;1.0917370000000002;0.0;500;500;500;0;0;0;0;0;0
1587052495118;374;-23.0;0.534634;29.98048;0.0;270.0;1.090208;0.0;500;500;500;0;0;0;0;0;0
1587052495120;376;-23.0;0.5346609999999999;29.980419;0.0;270.0;1.088435;0.0;500;500;500;0;0;0;0;0;0
1587052495122;378;-23.0;0.534694;29.980364;0.0;270.0;1.086427;0.0;500;500;500;0;0;0;0;0;0
1587052495125;380;-23.0;0.534732;29.98031;0.0;270.0;1.084191;0.0;500;500;500;0;0;0;0;0;0
1587052495126;382;-23.0;0.534775;29.980263;0.0;270.0;1.081734;0.0;500;500;500;0;0;0;0;0;0
1587052495128;384;-23.0;0.534824;29.980217;0.0;270.0;1.079064;0.0;500;500;500;0;0;0;0;0;0
1587052495130;386;-23.0;0.534877;29.980177;0.0;270.0;1.076187;0.0;500;500;500;0;0;0;0;0;0
1587052495133;388;-23.0;0.534935;29.980139;0.0;270.0;1.073112;0.0;500;500;500;0;0;0;0;0;0
1587052495134;390;-23.0;0.534998;29.980103999999997;0.0;270.0;1.069844;0.0;500;500;500;0;0;0;0;0;0
1587052495136;392;-23.0;0.535065;29.980074;0.0;270.0;1.06639;0.0;500;500;500;0;0;0;0;0;0
1587052495139;394;-23.0;0.535137;29.980046999999995;0.0;270.0;1.062757;0.0;500;500;500;0;0;0;0;0;0
1587052495141;396;-23.0;0.535212;29.980021999999998;0.0;270.0;1.058953;0.0;500;500;500;0;0;0;0;0;0
1587052495143;398;-23.0;0.535292;29.980001;0.0;270.0;1.054983;0.0;500;500;500;0;0;0;0;0;0
1587052495145;400;-23.0;0.535375;29.979984;0.0;270.0;1.050853;0.0;500;500;500;0;0;0;0;0;0
1587052495147;402;-23.0;0.535463;29.979969;0.0;270.0;1.046571;0.0;500;500;500;0;0;0;0;0;0
1587052495149;404;-23.0;0.535554;29.979958;0.0;270.0;1.042142;0.0;500;500;500;0;0;0;0;0;0
1587052495151;406;-23.0;0.5356479999999999;29.979947999999997;0.0;270.0;1.037572;0.0;500;500;500;0;0;0;0;0;0
1587052495153;408;-23.0;0.535746;29.979941999999998;0.0;270.0;1.032869;0.0;500;500;500;0;0;0;0;0;0
1587052495155;410;-23.0;0.535846;29.979939;0.0;270.0;1.028036;0.0;500;500;500;0;0;0;0;0;0
1587052495156;412;-23.0;0.53595;29.979939;0.0;270.0;1.023081;0.0;500;500;500;0;0;0;0;0;0
1587052495158;414;-23.0;0.536057;29.979940000000003;0.0;270.0;1.018008;0.0;500;500;500;0;0;0;0;0;0
1587052495160;416;-23.0;0.5361670000000001;29.979944;0.0;270.0;1.012825;0.0;500;500;500;0;0;0;0;0;0
1587052495162;418;-23.0;0.536279;29.979952;0.0;270.0;1.007535;0.0;500;500;500;0;0;0;0;0;0
1587052495164;420;-23.0;0.5363939999999999;29.979959;0.0;270.0;1.002145;0.0;500;500;500;0;0;0;0;0;0
1587052495166;422;-23.0;0.536511;29.979971000000003;0.0;270.0;0.99666;0.0;500;500;500;0;0;0;0;0;0
1587052495168;424;-23.0;0.5366310000000001;29.979984;0.0;270.0;0.991084;0.0;500;500;500;0;0;0;0;0;0
1587052495170;426;-23.0;0.5367529999999999;29.980001;0.0;270.0;0.985424;0.0;500;500;500;0;0;0;0;0;0
1587052495172;428;-23.0;0.536877;29.980019;0.0;270.0;0.979684;0.0;500;500;500;0;0;0;0;0;0
1587052495174;430;-23.0;0.537003;29.980040000000002;0.0;270.0;0.9738690000000001;0.0;500;500;500;0;0;0;0;0;0
1587052495176;432;-23.0;0.537131;29.980061;0.0;270.0;0.9679840000000001;0.0;500;500;500;0;0;0;0;0;0
1587052495178;434;-23.0;0.537261;29.980085;0.0;270.0;0.962033;0.0;500;500;500;0;0;0;0;0;0
1587052495180;436;-23.0;0.537393;29.980109999999996;0.0;270.0;0.9560209999999999;0.0;500;500;500;0;0;0;0;0;0
1587052495182;438;-23.0;0.5375260000000001;29.980139;0.0;270.0;0.949953;0.0;500;500;500;0;0;0;0;0;0
1587052495184;440;-23.0;0.53766;29.980166999999998;0.0;270.0;0.943833;0.0;500;500;500;0;0;0;0;0;0
1587052495186;442;-23.0;0.537796;29.980197999999998;0.0;270.0;0.937665;0.0;500;500;500;0;0;0;0;0;0
