System time;Event;X Gaze Data; Y Gaze Data 
1587052541017;Gaze;7280;1839
1587052541029;Gaze;7285;1847
1587052541039;Gaze;7287;1851
1587052541051;Gaze;7282;1838
1587052541062;Gaze;7283;1834
1587052541072;Gaze;7282;1833
1587052541084;Gaze;7290;1843
1587052541096;Gaze;7302;1859
1587052541106;Gaze;7305;1866
1587052541118;Gaze;7297;1851
1587052541129;Gaze;7291;1842
1587052541140;Gaze;7277;1846
1587052541151;Gaze;7271;1854
1587052541163;Gaze;7252;1866
1587052541173;Gaze;7246;1868
1587052541184;Gaze;7244;1865
1587052541196;Gaze;7241;1865
1587052541206;Gaze;7239;1857
1587052541218;Gaze;7240;1856
1587052541229;Gaze;7235;1861
1587052541240;Gaze;7232;1862
1587052541251;Gaze;7230;1862
1587052541263;Gaze;7230;1861
1587052541273;Gaze;7233;1860
1587052541284;Gaze;7238;1857
1587052541295;Gaze;7240;1855
1587052541306;Gaze;7237;1855
1587052541317;Gaze;7243;1851
1587052541329;Gaze;7242;1846
1587052541339;Gaze;7265;1821
1587052541351;Gaze;7318;1739
1587052541362;Gaze;7487;1462
1587052541373;Gaze;7533;1389
1587052541384;Gaze;7567;1335
1587052541396;Gaze;7601;1283
1587052541406;Gaze;7636;1229
1587052541418;Gaze;7680;1153
1587052541429;Gaze;7683;1135
1587052541440;Gaze;7682;1118
1587052541451;Gaze;7680;1108
1587052541462;Gaze;7677;1101
1587052541473;Gaze;7676;1098
1587052541485;Gaze;7678;1096
1587052541495;Gaze;7678;1096
1587052541507;Gaze;7677;1096
1587052541518;Gaze;7671;1111
1587052541529;Gaze;7668;1117
1587052541540;Gaze;7666;1120
1587052541550;Gaze;7664;1120
1587052541562;Gaze;7664;1120
1587052541573;Gaze;7664;1119
1587052541584;Gaze;7655;1128
1587052541595;Gaze;7654;1129
1587052541606;Gaze;7651;1125
1587052541618;Gaze;7648;1120
1587052541629;Gaze;7654;1111
1587052541630;Gaze;7654;1111
1587052541640;Gaze;7654;1111
1587052541651;Gaze;7655;1105
1587052541662;Gaze;7656;1102
1587052541672;Gaze;7657;1102
1587052541683;Gaze;7659;1100
1587052541695;Gaze;7659;1100
1587052541706;Gaze;7659;1100
1587052541717;Gaze;7659;1100
1587052541729;Gaze;7660;1101
1587052541739;Gaze;7661;1102
1587052541751;Gaze;7664;1107
1587052541752;Gaze;7664;1108
1587052541762;Gaze;7661;1119
1587052541775;Gaze;7654;1126
1587052541784;Gaze;7653;1127
1587052541794;Gaze;7652;1125
1587052541804;Gaze;7652;1124
1587052541883;Gaze;7658;1077
1587052541894;Gaze;7735;847
1587052541905;Gaze;7758;819
1587052541917;Gaze;7776;1078
1587052541929;Gaze;7775;1117
1587052541940;Gaze;7769;1127
1587052541951;Gaze;7768;1132
1587052541962;Gaze;7764;1129
1587052541972;Gaze;7760;1133
1587052541984;Gaze;7757;1135
1587052541995;Gaze;7758;1155
1587052542006;Gaze;7756;1150
1587052542017;Gaze;7757;1151
1587052542028;Gaze;7756;1153
1587052542039;Gaze;7756;1158
1587052542052;Gaze;7757;1159
1587052542062;Gaze;7758;1161
1587052542072;Gaze;7767;1157
1587052542083;Gaze;7770;1157
1587052542095;Gaze;7772;1151
1587052542105;Gaze;7773;1149
1587052542117;Gaze;7774;1152
1587052542128;Gaze;7777;1166
1587052542139;Gaze;7779;1165
1587052542150;Gaze;7779;1161
1587052542161;Gaze;7780;1157
1587052542172;Gaze;7780;1155
1587052542184;Gaze;7780;1155
1587052542195;Gaze;7780;1156
1587052542205;Gaze;7779;1157
1587052542217;Gaze;7779;1150
1587052542228;Gaze;7778;1148
1587052542239;Gaze;7767;1155
1587052542250;Gaze;7767;1155
1587052542262;Gaze;7763;1159
1587052542273;Gaze;7771;1157
1587052542283;Gaze;7767;1157
1587052542294;Gaze;7720;1146
1587052542305;Gaze;7716;1145
1587052542317;Gaze;7704;1142
1587052542328;Gaze;7701;1140
1587052542339;Gaze;7691;1130
1587052542351;Gaze;7672;1119
1587052542361;Gaze;7667;1118
1587052542372;Gaze;7665;1118
1587052542384;Gaze;7668;1111
1587052542395;Gaze;7669;1106
1587052542405;Gaze;7668;1107
1587052542417;Gaze;7674;1109
1587052542428;Gaze;7677;1109
1587052542439;Gaze;7680;1111
1587052542450;Gaze;7681;1111
1587052542461;Gaze;7681;1107
1587052542471;Gaze;7677;1104
1587052542483;Gaze;7676;1107
1587052542494;Gaze;7676;1110
1587052542505;Gaze;7674;1112
1587052542517;Gaze;7673;1114
1587052542528;Gaze;7673;1115
1587052542538;Gaze;7673;1115
1587052542550;Gaze;7674;1123
1587052542561;Gaze;7674;1123
1587052542572;Gaze;7673;1117
1587052542583;Gaze;7673;1119
1587052542595;Gaze;7673;1120
1587052542605;Gaze;7680;1126
1587052542618;Gaze;7682;1126
1587052542628;Gaze;7682;1127
1587052542639;Gaze;7680;1128
1587052542650;Gaze;7702;1135
1587052542662;Gaze;7726;1144
1587052542672;Gaze;7733;1145
1587052542684;Gaze;7734;1144
1587052542695;Gaze;7736;1142
1587052542705;Gaze;7732;1133
1587052542716;Gaze;7732;1133
1587052542717;Gaze;7732;1133
1587052542727;Gaze;7738;1133
1587052542738;Gaze;7741;1137
1587052542750;Gaze;7744;1147
1587052542762;Gaze;7739;1147
1587052542772;Gaze;7738;1145
1587052542784;Gaze;7741;1147
1587052542794;Gaze;7744;1147
1587052542805;Gaze;7748;1153
1587052542817;Gaze;7747;1156
1587052542828;Gaze;7744;1171
1587052542839;Gaze;7745;1175
1587052542850;Gaze;7747;1173
1587052542861;Gaze;7750;1175
1587052542872;Gaze;7751;1175
1587052542873;Gaze;7752;1176
1587052542883;Gaze;7753;1175
1587052542895;Gaze;7755;1175
1587052542905;Gaze;7754;1178
1587052542916;Gaze;7750;1191
1587052542927;Gaze;7751;1191
1587052542938;Gaze;7755;1183
1587052542950;Gaze;7755;1184
1587052542961;Gaze;7753;1181
1587052542972;Gaze;7753;1182
1587052542983;Gaze;7754;1183
1587052542994;Gaze;7756;1183
1587052543005;Gaze;7757;1184
1587052543017;Gaze;7759;1183
1587052543028;Gaze;7760;1182
1587052543039;Gaze;7760;1182
1587052543050;Gaze;7758;1181
1587052543061;Gaze;7760;1185
1587052543072;Gaze;7759;1192
1587052543084;Gaze;7758;1194
1587052543094;Gaze;7757;1200
1587052543105;Gaze;7755;1203
1587052543116;Gaze;7757;1200
1587052543128;Gaze;7762;1200
1587052543138;Gaze;7763;1203
1587052543150;Gaze;7760;1202
1587052543160;Gaze;7756;1202
1587052543171;Gaze;7753;1201
1587052543183;Gaze;7756;1212
1587052543194;Gaze;7756;1211
1587052543205;Gaze;7756;1210
1587052543216;Gaze;7755;1208
1587052543228;Gaze;7754;1207
1587052543238;Gaze;7753;1206
1587052543249;Gaze;7752;1205
1587052543260;Gaze;7753;1210
1587052543271;Gaze;7752;1216
1587052543282;Gaze;7749;1218
1587052543294;Gaze;7745;1217
1587052543305;Gaze;7745;1216
1587052543316;Gaze;7745;1217
1587052543328;Gaze;7741;1220
1587052543338;Gaze;7738;1225
1587052543350;Gaze;7738;1228
1587052543361;Gaze;7740;1236
1587052543372;Gaze;7740;1238
1587052543383;Gaze;7739;1239
1587052543394;Gaze;7738;1242
1587052543404;Gaze;7744;1240
1587052543417;Gaze;7746;1239
1587052543427;Gaze;7748;1237
1587052543438;Gaze;7755;1231
1587052543449;Gaze;7756;1228
1587052543460;Gaze;7756;1225
1587052543471;Gaze;7755;1226
1587052543482;Gaze;7755;1227
1587052543493;Gaze;7757;1229
1587052543504;Gaze;7758;1231
1587052543516;Gaze;7759;1231
1587052543528;Gaze;7759;1232
1587052543538;Gaze;7759;1234
1587052543549;Gaze;7759;1235
1587052543560;Gaze;7744;1220
1587052543571;Gaze;7751;1228
1587052543582;Gaze;7745;1240
1587052543594;Gaze;7744;1239
1587052543604;Gaze;7752;1241
1587052543616;Gaze;7750;1241
1587052543627;Gaze;7753;1242
1587052543638;Gaze;7751;1246
1587052543649;Gaze;7752;1249
1587052543660;Gaze;7755;1258
1587052543671;Gaze;7760;1260
1587052543682;Gaze;7762;1260
1587052543694;Gaze;7763;1260
1587052543705;Gaze;7763;1263
1587052543716;Gaze;7759;1281
1587052543727;Gaze;7759;1283
1587052543738;Gaze;7759;1279
1587052543749;Gaze;7758;1275
1587052543760;Gaze;7758;1268
1587052543770;Gaze;7744;1257
1587052543782;Gaze;7724;1257
1587052543794;Gaze;7663;1276
1587052543804;Gaze;6709;1244
1587052543816;Gaze;6617;1246
1587052543827;Gaze;6464;1249
1587052543838;Gaze;6173;1241
1587052543849;Gaze;6105;1238
1587052543861;Gaze;6017;1234
1587052543872;Gaze;5766;1183
1587052543883;Gaze;5776;1194
1587052543894;Gaze;5731;1188
1587052543905;Gaze;5664;1172
1587052543916;Gaze;5641;1159
1587052543926;Gaze;5611;1139
1587052543937;Gaze;5605;1146
1587052543949;Gaze;5591;1144
1587052543960;Gaze;5567;1137
1587052543971;Gaze;5564;1137
1587052543982;Gaze;5562;1135
1587052543993;Gaze;5559;1135
1587052544004;Gaze;5539;1137
1587052544015;Gaze;5422;1125
1587052544027;Gaze;5377;1124
1587052544038;Gaze;5340;1123
1587052544049;Gaze;5316;1125
1587052544059;Gaze;5304;1126
1587052544070;Gaze;5309;1132
1587052544082;Gaze;5312;1134
1587052544093;Gaze;5320;1132
1587052544104;Gaze;5320;1132
1587052544116;Gaze;5304;1118
1587052544117;Gaze;5299;1114
1587052544127;Gaze;5293;1109
1587052544137;Gaze;5305;1117
1587052544149;Gaze;5308;1115
1587052544160;Gaze;5321;1119
1587052544170;Gaze;5328;1117
1587052544183;Gaze;5333;1119
1587052544193;Gaze;5343;1122
1587052544204;Gaze;5348;1125
1587052544216;Gaze;5359;1129
1587052544227;Gaze;5364;1130
1587052544238;Gaze;5354;1126
1587052544248;Gaze;5362;1127
1587052544260;Gaze;5357;1124
1587052544271;Gaze;5355;1118
1587052544282;Gaze;5357;1119
1587052545429;Gaze;9405;1080
1587052545439;Gaze;9309;1088
1587052545452;Gaze;9200;1110
1587052545463;Gaze;9190;1108
1587052545473;Gaze;9180;1086
1587052545484;Gaze;9176;1078
1587052545496;Gaze;9175;1084
1587052545506;Gaze;9183;1075
1587052545518;Gaze;9188;1075
1587052545529;Gaze;9192;1078
1587052545540;Gaze;9193;1080
1587052545551;Gaze;9192;1078
1587052545562;Gaze;9214;1059
1587052545573;Gaze;9213;1059
1587052545584;Gaze;9219;1060
1587052545595;Gaze;9215;1068
1587052545606;Gaze;9207;1079
1587052545618;Gaze;9197;1092
1587052545629;Gaze;9383;1119
1587052545640;Gaze;10082;1178
1587052545651;Gaze;10124;1180
1587052545663;Gaze;10149;1180
1587052545674;Gaze;10177;1180
1587052545685;Gaze;10235;1182
1587052545696;Gaze;10261;1183
1587052545707;Gaze;10276;1135
1587052545717;Gaze;10277;1158
1587052545729;Gaze;10278;1151
1587052545739;Gaze;10278;1153
1587052545750;Gaze;10279;1135
1587052545762;Gaze;10284;1122
1587052545773;Gaze;10277;1115
1587052545784;Gaze;10257;1179
1587052545795;Gaze;10255;1186
1587052545806;Gaze;10258;1169
1587052545818;Gaze;10277;1139
1587052545828;Gaze;10280;1132
1587052545839;Gaze;10283;1132
1587052545850;Gaze;10274;1145
1587052545862;Gaze;10281;1131
1587052545873;Gaze;10292;1116
1587052545884;Gaze;10296;1111
1587052545895;Gaze;10297;1110
1587052545906;Gaze;10297;1110
1587052545917;Gaze;10269;1136
1587052545929;Gaze;10249;1157
1587052545939;Gaze;10242;1165
1587052545940;Gaze;10241;1165
1587052545950;Gaze;10238;1148
1587052545962;Gaze;10237;1146
1587052545973;Gaze;10235;1146
1587052545984;Gaze;10216;1139
1587052545995;Gaze;10209;1131
1587052546006;Gaze;10200;1131
1587052546017;Gaze;10203;1119
1587052546028;Gaze;10205;1106
1587052546039;Gaze;10210;1101
1587052546051;Gaze;10206;1098
1587052546062;Gaze;10202;1092
1587052546073;Gaze;10201;1091
1587052546083;Gaze;10178;1084
1587052546095;Gaze;10167;1081
1587052546107;Gaze;10166;1081
1587052546116;Gaze;10159;1080
1587052546128;Gaze;10128;1081
1587052546139;Gaze;10111;1083
1587052546151;Gaze;10108;1084
1587052546162;Gaze;10097;1083
1587052546171;Gaze;10084;1083
1587052546183;Gaze;10030;1079
1587052546195;Gaze;9952;1082
1587052546205;Gaze;8762;1165
1587052546217;Gaze;8499;1192
1587052546228;Gaze;8378;1212
1587052546239;Gaze;8331;1220
1587052546250;Gaze;8290;1225
1587052546261;Gaze;8149;1243
1587052546272;Gaze;8130;1249
1587052546283;Gaze;8067;1271
1587052546295;Gaze;8070;1267
1587052546306;Gaze;8087;1250
1587052546317;Gaze;8081;1255
1587052546328;Gaze;8086;1252
1587052546339;Gaze;8093;1244
1587052546351;Gaze;8103;1239
1587052546361;Gaze;8108;1235
1587052546372;Gaze;8114;1230
1587052546383;Gaze;8111;1235
1587052546395;Gaze;8110;1265
1587052546406;Gaze;8111;1264
1587052546416;Gaze;8117;1260
1587052546428;Gaze;8121;1254
1587052546439;Gaze;8117;1237
1587052546450;Gaze;7961;1168
1587052546461;Gaze;7799;1112
1587052546472;Gaze;7744;1097
1587052546484;Gaze;7739;1098
1587052546496;Gaze;7700;1071
1587052546506;Gaze;7687;1064
1587052546517;Gaze;7656;1058
1587052546528;Gaze;7648;1057
1587052546539;Gaze;7640;1070
1587052546550;Gaze;7647;1080
1587052546562;Gaze;7673;1101
1587052546573;Gaze;7670;1098
1587052546584;Gaze;7671;1097
1587052546594;Gaze;7670;1093
1587052546605;Gaze;7669;1090
1587052546615;Gaze;7671;1081
1587052546627;Gaze;7659;1057
1587052546636;Gaze;7662;1070
1587052546647;Gaze;7647;1061
1587052546659;Gaze;7645;1054
1587052546660;Gaze;7645;1054
1587052546984;Gaze;8852;1090
1587052546995;Gaze;8880;1091
1587052547006;Gaze;8916;1087
1587052547018;Gaze;8917;1078
1587052547030;Gaze;8914;1079
1587052547040;Gaze;8913;1080
1587052547052;Gaze;8906;1090
1587052547063;Gaze;8898;1099
1587052547074;Gaze;8897;1098
1587052547084;Gaze;8888;1099
1587052547095;Gaze;8890;1101
1587052547106;Gaze;8881;1101
1587052547118;Gaze;8866;1106
1587052547130;Gaze;8825;1118
1587052547140;Gaze;8813;1123
1587052547151;Gaze;8809;1123
1587052547162;Gaze;8794;1127
1587052547173;Gaze;8793;1126
1587052547184;Gaze;8784;1130
1587052547195;Gaze;8775;1135
1587052547209;Gaze;8772;1137
1587052547218;Gaze;8755;1139
1587052547229;Gaze;8737;1139
1587052547240;Gaze;8719;1139
1587052547251;Gaze;8695;1141
1587052547262;Gaze;8692;1141
1587052547273;Gaze;8693;1142
1587052547285;Gaze;8680;1145
1587052547295;Gaze;8675;1146
1587052547307;Gaze;8673;1147
1587052547317;Gaze;8666;1148
1587052547328;Gaze;8640;1153
1587052547339;Gaze;8638;1153
1587052547351;Gaze;8575;1150
1587052547360;Gaze;8573;1150
1587052547373;Gaze;8570;1150
1587052547384;Gaze;8556;1149
1587052547394;Gaze;8550;1148
1587052547406;Gaze;8538;1148
1587052547417;Gaze;8529;1148
1587052547426;Gaze;8501;1148
1587052547440;Gaze;8411;1155
1587052547451;Gaze;8010;1191
1587052547460;Gaze;7960;1196
1587052547473;Gaze;7888;1205
1587052547484;Gaze;7815;1210
1587052547493;Gaze;7790;1211
1587052547506;Gaze;7745;1214
1587052547517;Gaze;7727;1217
1587052547527;Gaze;7723;1219
1587052547540;Gaze;7721;1227
1587052547551;Gaze;7716;1229
1587052547559;Gaze;7717;1229
1587052547573;Gaze;7717;1229
1587052547584;Gaze;7717;1228
1587052547593;Gaze;7712;1231
1587052547606;Gaze;7710;1232
1587052547618;Gaze;7708;1232
1587052547629;Gaze;7703;1232
1587052547639;Gaze;7694;1235
1587052547650;Gaze;7689;1239
1587052547662;Gaze;7680;1246
1587052547673;Gaze;7673;1249
1587052547684;Gaze;7655;1254
1587052547696;Gaze;7651;1255
1587052547706;Gaze;7644;1271
1587052547717;Gaze;7643;1272
1587052547729;Gaze;7639;1275
1587052547739;Gaze;7637;1276
1587052547751;Gaze;7615;1287
1587052547762;Gaze;7594;1297
1587052547773;Gaze;7590;1298
1587052547784;Gaze;7565;1301
1587052547795;Gaze;7564;1301
1587052547806;Gaze;7555;1302
1587052547817;Gaze;7547;1303
1587052547829;Gaze;7529;1307
1587052547839;Gaze;7521;1308
1587052547851;Gaze;7522;1307
1587052547862;Gaze;7491;1316
1587052547873;Gaze;7410;1334
1587052547884;Gaze;7026;1299
1587052547895;Gaze;6843;1293
1587052547905;Gaze;6761;1301
1587052547906;Gaze;6735;1300
1587052547917;Gaze;6742;1302
1587052547929;Gaze;6703;1270
1587052547939;Gaze;6692;1269
1587052547951;Gaze;6663;1268
1587052547962;Gaze;6667;1272
1587052547973;Gaze;6672;1268
1587052547984;Gaze;6677;1270
1587052547995;Gaze;6679;1273
1587052548007;Gaze;6688;1278
1587052548017;Gaze;6688;1279
1587052548028;Gaze;6686;1275
1587052548039;Gaze;6685;1272
1587052548051;Gaze;6685;1272
1587052548062;Gaze;6675;1265
1587052548073;Gaze;6679;1267
1587052548084;Gaze;6677;1267
1587052548096;Gaze;6680;1271
1587052548106;Gaze;6682;1272
1587052548117;Gaze;6684;1272
1587052548128;Gaze;6688;1276
1587052548139;Gaze;6701;1279
1587052548150;Gaze;6702;1284
1587052548161;Gaze;6673;1301
1587052548172;Gaze;6655;1301
1587052548184;Gaze;6362;1267
1587052548196;Gaze;6287;1269
1587052548205;Gaze;6274;1269
1587052548216;Gaze;6262;1269
1587052548229;Gaze;6236;1269
1587052548239;Gaze;6233;1270
1587052548250;Gaze;6210;1268
1587052548262;Gaze;6230;1278
1587052548273;Gaze;6226;1274
1587052548283;Gaze;6276;1300
1587052548295;Gaze;6270;1298
1587052548305;Gaze;6290;1309
1587052548317;Gaze;6317;1330
1587052548328;Gaze;6323;1338
1587052548339;Gaze;6314;1336
1587052548351;Gaze;6336;1346
1587052548362;Gaze;6329;1344
1587052548372;Gaze;6329;1344
1587052548383;Gaze;6331;1367
1587052548395;Gaze;6330;1364
1587052548406;Gaze;6330;1365
1587052548417;Gaze;6332;1370
1587052548428;Gaze;6335;1357
1587052548439;Gaze;6337;1326
1587052548450;Gaze;6340;1324
1587052548461;Gaze;6344;1319
1587052548472;Gaze;6345;1317
1587052548483;Gaze;6346;1315
1587052548495;Gaze;6347;1311
1587052548505;Gaze;6347;1313
1587052548516;Gaze;6349;1313
1587052548528;Gaze;6350;1312
1587052548539;Gaze;6357;1310
1587052548550;Gaze;6359;1311
1587052548561;Gaze;6361;1312
1587052548572;Gaze;6364;1313
1587052548583;Gaze;6356;1303
1587052548594;Gaze;6356;1303
1587052548605;Gaze;6363;1309
1587052548616;Gaze;6364;1314
1587052548628;Gaze;6367;1319
1587052548639;Gaze;6365;1318
1587052548650;Gaze;6361;1317
1587052548662;Gaze;6368;1323
1587052548671;Gaze;6369;1325
1587052548684;Gaze;6378;1331
1587052548695;Gaze;6378;1331
1587052548705;Gaze;6376;1329
1587052548717;Gaze;6350;1311
1587052548729;Gaze;6347;1308
1587052548739;Gaze;6347;1308
1587052548750;Gaze;6351;1313
1587052548762;Gaze;6353;1313
1587052548772;Gaze;6359;1313
1587052548784;Gaze;6368;1309
1587052548794;Gaze;6375;1302
1587052548805;Gaze;6370;1304
1587052548816;Gaze;6378;1306
1587052548828;Gaze;6376;1306
1587052548838;Gaze;6371;1307
1587052548850;Gaze;6370;1301
1587052548861;Gaze;6370;1299
1587052548872;Gaze;6365;1291
1587052548883;Gaze;6365;1290
1587052548894;Gaze;6369;1292
1587052548904;Gaze;6377;1298
1587052548915;Gaze;6378;1300
1587052548982;Gaze;6338;1569
1587052548993;Gaze;6275;1719
1587052549005;Gaze;6235;1784
1587052549016;Gaze;6314;1601
1587052549028;Gaze;6432;1341
1587052549039;Gaze;6498;1286
1587052549050;Gaze;6487;1290
1587052549061;Gaze;6490;1284
1587052549071;Gaze;6504;1288
1587052549072;Gaze;6505;1288
1587052549083;Gaze;6497;1294
1587052549094;Gaze;6487;1296
1587052549105;Gaze;6533;1281
1587052549116;Gaze;6541;1308
1587052549127;Gaze;6538;1298
1587052549138;Gaze;6556;1260
1587052549149;Gaze;6566;1246
1587052549161;Gaze;6589;1222
1587052549171;Gaze;6601;1189
1587052549185;Gaze;6605;1179
1587052549194;Gaze;6612;1162
1587052549205;Gaze;6613;1161
1587052549216;Gaze;6616;1158
1587052549227;Gaze;6619;1161
1587052549239;Gaze;6622;1162
1587052549249;Gaze;6638;1166
1587052549261;Gaze;6650;1175
1587052549271;Gaze;6652;1177
1587052549283;Gaze;6655;1178
1587052549294;Gaze;6657;1180
1587052549305;Gaze;6662;1182
1587052549316;Gaze;6680;1190
1587052549327;Gaze;6682;1190
1587052549338;Gaze;6688;1189
1587052549350;Gaze;6705;1193
1587052549361;Gaze;6714;1191
1587052549372;Gaze;6725;1177
1587052549383;Gaze;6775;1167
1587052549395;Gaze;6861;1146
1587052549405;Gaze;6959;1115
1587052549416;Gaze;6987;1106
1587052549427;Gaze;7014;1108
1587052549438;Gaze;7025;1109
1587052549449;Gaze;7033;1109
1587052549460;Gaze;7038;1107
1587052549471;Gaze;7030;1098
1587052549482;Gaze;7056;1103
1587052549494;Gaze;7063;1108
1587052549505;Gaze;7067;1108
1587052549516;Gaze;7068;1109
1587052549528;Gaze;7069;1109
1587052549538;Gaze;7069;1110
1587052549549;Gaze;7078;1108
1587052549560;Gaze;7099;1100
1587052549571;Gaze;7097;1101
1587052549583;Gaze;7099;1102
1587052549595;Gaze;7128;1104
1587052549605;Gaze;7134;1103
1587052549616;Gaze;7136;1104
1587052549627;Gaze;7148;1107
1587052549638;Gaze;7149;1107
1587052549649;Gaze;7165;1107
1587052549661;Gaze;7184;1110
1587052549671;Gaze;7185;1111
1587052549683;Gaze;7199;1117
1587052549694;Gaze;7211;1120
1587052549705;Gaze;7213;1120
1587052549716;Gaze;7231;1122
1587052549727;Gaze;7235;1122
1587052549738;Gaze;7252;1119
1587052549750;Gaze;7255;1117
1587052549761;Gaze;7266;1105
1587052549771;Gaze;7266;1105
1587052549783;Gaze;7273;1099
1587052549794;Gaze;7276;1099
1587052549805;Gaze;7297;1112
1587052549816;Gaze;7308;1112
1587052549828;Gaze;7308;1111
1587052549838;Gaze;7304;1106
1587052549850;Gaze;7310;1105
1587052549861;Gaze;7325;1107
1587052549871;Gaze;7331;1107
1587052549882;Gaze;7349;1105
1587052549893;Gaze;7353;1104
1587052549904;Gaze;7365;1100
1587052549916;Gaze;7373;1098
1587052549927;Gaze;7392;1094
1587052549938;Gaze;7396;1093
1587052549949;Gaze;7409;1098
1587052549961;Gaze;7411;1099
1587052549971;Gaze;7415;1101
1587052549983;Gaze;7438;1104
1587052549993;Gaze;7442;1108
